,vessel_ID,image_ID,labels
216,17730,14333,0
217,17708,14313,6
218,16900,12822,2
219,23047,25097,2
220,21789,21383,5
221,24555,28409,4
222,437,526,1
223,464,579,3
224,27095,34815,1
225,24172,27191,2
226,300,358,5
227,27210,35062,5
228,19511,17914,0
229,23380,25690,5
230,23311,25569,5
231,27350,35378,2
232,20879,20028,1
233,18208,14958,6
234,19544,17947,0
235,14896,8638,5
236,26179,33379,4
237,23496,25926,3
238,17780,14378,6
239,28614,40189,3
240,26492,33580,4
241,25995,33152,2
242,19397,17779,6
243,16886,12808,3
244,28541,40115,1
245,28331,39055,2
246,20554,19453,4
247,18300,15406,6
248,21331,20595,3
249,18370,15481,6
250,21404,20701,2
251,19293,17673,6
252,18754,15887,6
253,19082,15969,6
254,19921,18373,6
255,22259,22926,3
256,24392,27726,2
257,20620,19579,2
258,18443,15563,0
259,26116,33030,4
260,335,12246,5
261,25878,32933,4
262,24859,29402,0
263,28286,38724,5
264,17606,14168,6
265,28545,40129,2
266,18968,16113,0
267,16330,11603,4
268,1069,10658,3
269,26593,33891,0
270,23142,25259,1
271,17230,13382,5
272,26049,33097,4
273,17363,13809,5
274,694,1026,5
275,26074,33072,3
276,26114,33032,3
277,24697,28878,1
278,23291,25541,5
279,20150,18624,6
280,19791,18265,6
281,20765,19799,4
282,19838,18290,6
283,25194,30332,2
284,22925,24936,2
285,17961,14696,0
286,16879,12804,5
287,19050,15461,5
288,24404,27838,3
289,1216,9965,3
290,22603,23980,4
291,23987,26817,6
292,28127,37690,2
293,21753,21186,1
294,680,1010,4
295,18500,15623,0
296,21413,20714,2
297,19640,18112,6
298,17736,14339,0
299,18800,15938,0
300,26851,33980,4
301,23261,25496,2
302,17156,13223,4
303,16001,11052,2
304,21376,20648,5
305,14755,8237,0
306,16222,15322,0
307,24870,29415,4
308,20126,18600,6
309,27663,36139,1
310,28729,40642,2
311,16645,12365,2
312,22650,24037,3
313,22086,22377,6
314,20200,18681,6
315,28332,39066,2
316,18910,16051,6
317,24937,29597,5
318,561,811,3
319,26531,33541,3
320,23564,26013,1
321,17051,12988,0
322,22596,23973,4
323,19561,17964,6
324,25522,31708,2
325,23013,25029,5
326,25900,32911,2
327,20117,18591,5
328,22523,23535,1
329,21379,20657,5
330,24760,30523,2
331,28595,40169,3
332,20244,18725,6
333,23470,25858,0
334,25059,29993,3
335,17294,13510,0
336,27323,35349,2
337,20568,19490,2
338,28602,40177,4
339,19845,18297,6
340,26126,33020,3
341,26133,33013,4
342,27390,35421,4
343,24967,29654,4
344,16860,12782,3
345,25879,32932,3
346,24851,29394,5
347,23647,26146,2
348,23334,25655,4
349,26105,33041,5
350,406,485,3
351,19333,17714,0
352,1145,1882,3
353,21259,20521,4
354,19395,17777,6
355,19027,16179,6
356,27088,34562,1
357,18225,15332,0
358,27679,36165,4
359,21400,20697,5
360,24500,28114,5
361,22592,23969,3
362,1239,1880,4
363,17407,13864,1
364,22334,32106,2
365,21005,20292,5
366,18838,15979,0
367,22805,24782,1
368,22504,23473,3
369,1089,10657,4
370,16074,11191,0
371,27389,35420,4
372,21219,20479,4
373,19468,17872,6
374,19938,18390,5
375,21356,20629,4
376,23065,25121,5
377,23195,25344,2
378,16602,12307,5
379,24765,29083,5
380,27609,39466,5
381,28283,38719,2
382,25169,30213,4
383,18824,15963,6
384,24733,28961,1
385,23659,26158,4
386,27188,35116,5
387,20248,18729,6
388,16890,12812,1
389,28620,40195,2
390,24900,29461,1
391,18359,15470,6
392,23979,26809,6
393,18893,16034,5
394,26094,33052,2
395,18061,14750,0
396,22502,23469,3
397,15850,10748,0
398,16282,11555,6
399,28596,40170,3
400,21265,20530,3
401,1193,1847,0
402,11857,2570,4
403,23648,26147,2
404,20650,19633,0
405,15199,9488,5
406,19502,17905,5
407,27168,36709,5
408,25187,30307,5
409,19152,16394,6
410,19912,18364,6
411,19540,17943,6
412,26774,33918,1
413,20233,18715,0
414,18667,15797,0
415,12185,11107,4
416,22799,24776,4
417,28355,39218,3
418,14698,8091,0
419,23684,26208,5
420,19260,16886,2
421,738,1129,1
422,17945,14680,0
423,18297,15403,0
424,25527,31748,3
425,24046,26907,5
426,27106,34583,1
427,18481,15602,0
428,18512,15635,6
429,17709,14314,5
430,20089,18563,6
431,18596,15725,6
432,19203,16694,6
433,22239,22863,3
434,28599,40174,1
435,18745,15877,6
436,26591,33893,4
437,28388,39395,3
438,17635,14197,5
439,20771,19812,0
440,28591,40165,0
441,23138,25252,1
442,25991,33156,3
443,20781,19828,5
444,26621,33863,3
445,15977,10909,0
446,28140,37742,2
447,26715,33838,4
448,23162,25285,1
449,23331,25616,2
450,22279,22986,2
451,20140,18614,6
452,26684,33712,4
453,17710,14315,0
454,18578,15707,6
455,20628,19608,2
456,22015,22187,2
457,24387,27721,2
458,21588,20998,0
459,20094,18568,6
460,16882,12806,4
461,26567,33686,2
462,19087,15271,6
463,24356,27663,3
464,1163,1849,5
465,19268,17648,6
466,562,813,6
467,17973,14704,6
468,26044,33102,4
469,23552,26001,1
470,12120,3087,4
471,23984,26814,6
472,21382,20668,5
473,512,698,1
474,23081,25149,1
475,513,707,1
476,20112,18586,6
477,19545,17948,6
478,20830,19885,1
479,23095,25178,2
480,18833,16215,6
481,21670,21139,5
482,18717,15849,0
483,19907,18359,6
484,17179,13289,0
485,19887,18339,0
486,19209,16700,6
487,16267,11520,6
488,17763,14363,0
489,26879,33954,6
490,26274,33284,3
491,22598,23975,2
492,26171,33387,4
493,25961,33190,4
494,25828,32883,4
495,17267,13435,5
496,18521,15644,0
497,21502,20806,2
498,19763,18237,6
499,22672,24147,4
500,16004,11055,2
501,17177,13286,2
502,21233,20494,3
503,26381,33643,4
504,18657,15168,2
505,17441,14086,5
506,23145,25262,1
507,19871,18323,0
508,23343,25630,4
509,18897,16038,6
510,28176,38048,5
511,17630,14192,6
512,28215,38386,2
513,1240,1879,4
514,28197,38291,0
515,20730,19726,0
516,28214,38382,6
517,24396,27730,2
518,20228,18710,6
519,21364,20631,3
520,18028,16118,0
521,23317,25579,2
522,16964,12885,3
523,18247,15354,6
524,20556,19462,3
525,16216,15885,6
526,23972,26802,6
527,23646,26145,2
528,19886,18338,6
529,27973,36864,2
530,25499,31658,5
531,19743,18216,6
532,21148,20403,6
533,25802,32581,6
534,24194,27254,2
535,24772,29101,1
536,26231,33327,4
537,27152,39883,5
538,15925,10824,6
539,25875,32936,3
540,23272,25512,2
541,19749,18222,6
542,22305,32087,2
543,413,497,0
544,22524,23540,0
545,28285,38722,5
546,19472,17876,6
547,28333,39071,4
548,14626,7876,1
549,25189,30315,4
550,18239,15346,6
551,21205,20466,4
552,22052,22296,2
553,679,1009,2
554,26770,33701,2
555,27565,39885,2
556,27211,35134,5
557,23310,25567,1
558,27326,35352,4
559,23151,25274,1
560,22240,22866,0
561,24374,27702,3
562,19727,18200,6
563,19267,17645,6
564,23565,26014,1
565,22659,24155,0
566,17998,14729,6
567,20057,18531,6
568,27217,35091,0
569,28613,40188,2
570,25554,31933,3
571,25965,33185,4
572,26170,33388,4
573,27661,36133,3
574,18820,15959,5
575,27577,39806,2
576,19632,18103,6
577,18273,15384,6
578,457,563,0
579,16070,11187,6
580,24724,28952,2
581,20552,19446,2
582,20886,20079,1
583,22580,23957,3
584,18437,15557,0
585,25574,32277,5
586,20779,19824,5
587,18404,15520,6
588,26089,33057,2
589,27935,39654,3
590,17218,13365,3
591,24657,28762,5
592,21893,21804,5
593,22842,24827,4
594,27144,34693,3
595,17401,13855,6
596,17060,13006,4
597,788,1340,5
598,24158,27154,6
599,17163,13230,4
600,17049,12982,4
601,23906,26695,2
602,20146,18620,6
603,14761,8251,2
604,24391,27725,2
605,27606,39471,2
606,22784,24760,4
607,22804,24781,3
608,23956,26775,6
609,24071,26946,5
610,18699,15830,0
611,27092,34568,1
612,26931,34759,5
613,18602,15731,6
614,21321,20584,3
615,20081,18555,6
616,19009,16157,0
617,22087,22380,6
618,27305,35322,4
619,26358,33667,3
620,17085,13057,4
621,19252,16848,2
622,26291,33267,4
623,17433,13898,3
624,20751,19771,4
625,24220,27317,2
626,27215,35094,5
627,22778,24753,2
628,16715,13270,2
629,17982,14713,6
630,22063,22320,2
631,1217,9972,3
632,16268,11522,0
633,28253,38639,1
634,26174,33384,3
635,19120,16343,5
636,28177,38057,5
637,23535,25984,1
638,551,13646,1
639,24542,28424,4
640,20349,16590,1
641,26241,33317,4
642,27111,34565,1
643,22756,24727,5
644,22983,24994,2
645,17390,13842,6
646,24382,27715,2
647,24250,27405,1
648,18312,15418,5
649,20147,18621,6
650,17147,13212,2
651,22085,22375,6
652,22293,23104,4
653,844,10691,4
654,22065,22326,2
655,206,239,1
656,26695,33858,1
657,19488,17891,6
658,24506,28471,2
659,21357,20622,3
660,24837,29310,2
661,26123,33023,4
662,688,1018,0
663,24977,29692,5
664,19432,17841,0
665,18888,16029,0
666,19355,17737,6
667,27222,35086,4
668,26471,33601,2
669,25849,32962,4
670,17269,13437,1
671,23573,26023,1
672,25184,30287,5
673,28274,38701,4
674,790,1348,6
675,28631,40208,5
676,18604,15733,6
677,18670,15800,6
678,22253,22905,2
679,27196,35131,5
680,20811,19865,0
681,19723,18196,6
682,28780,40655,3
683,19132,16373,0
684,18685,15816,6
685,17279,13467,2
686,19505,17908,0
687,24373,27700,3
688,24207,27284,5
689,27301,35318,2
690,21752,21184,3
691,20695,19770,3
692,18904,16045,6
693,18217,14967,6
694,17421,13880,6
695,23454,25800,5
696,24970,29656,4
697,21645,21086,4
698,27115,34326,3
699,21579,20986,2
700,19678,18151,6
701,11861,2739,3
702,17540,14037,3
703,169,186,0
704,20482,17986,2
705,23997,26827,6
706,22856,24853,5
707,23258,25492,2
708,24034,26891,6
709,26469,33603,3
710,19141,16383,6
711,20202,18683,6
712,16303,11569,5
713,24162,27165,4
714,22088,22383,6
715,19243,17631,6
716,20786,19833,0
717,24149,27137,4
718,16221,15320,6
719,17701,14306,6
720,20046,18520,5
721,20671,19747,1
722,19271,17651,6
723,26858,33960,0
724,16299,11562,5
725,28621,40196,2
726,18840,15981,6
727,12235,11097,5
728,23030,25071,2
729,21793,21391,2
730,25432,31447,2
731,19920,18372,0
732,18008,14739,0
733,25833,32978,3
734,755,1184,1
735,20043,18515,0
736,17781,14379,6
737,18006,14737,0
738,23399,25711,2
739,22935,24946,0
740,20181,18662,6
741,26995,34193,4
742,19483,17886,6
743,27034,34138,2
744,28319,39000,4
745,22640,24027,3
746,18781,15919,6
747,20040,18512,6
748,1158,1869,1
749,21285,20563,3
750,24138,27110,6
751,18342,15452,6
752,17309,13556,4
753,17797,14393,0
754,27613,39827,4
755,19148,16390,6
756,19866,18318,0
757,25055,29980,0
758,27174,39797,5
759,21589,20999,2
760,16298,11561,0
761,22057,22307,2
762,17657,14237,5
763,24903,29464,0
764,22637,24024,3
765,19745,18218,6
766,28218,38392,3
767,17086,13058,0
768,676,1005,5
769,18416,15534,0
770,22335,32104,0
771,23383,25693,1
772,24498,28446,2
773,18762,15898,6
774,19342,17723,6
775,26518,33554,4
776,18461,15582,0
777,18906,16047,0
778,26348,33209,4
779,19530,17933,6
780,19147,16389,2
781,25892,32919,2
782,18150,18739,6
783,18304,15410,6
784,23660,26159,4
785,16937,12858,3
786,19510,17913,6
787,22860,24857,3
788,17066,13014,2
789,22249,22893,4
790,26084,33062,3
791,22539,23603,3
792,443,1087,0
793,20104,18578,6
794,17636,14198,6
795,14556,7699,0
796,19059,16098,5
797,22994,25005,2
798,22271,22962,3
799,22706,24226,2
800,1115,1870,0
801,19592,18064,6
802,19661,18134,0
803,21526,20848,1
804,18284,15390,6
805,22058,22309,2
806,21238,20501,3
807,22077,22363,5
808,23009,25023,2
809,1191,10708,4
810,22343,32092,0
811,19277,17656,2
812,21246,20507,4
813,23554,26003,1
814,17733,14336,0
815,22653,24040,3
816,24091,38543,5
817,26613,33871,0
818,24144,27129,2
819,24191,27245,4
820,28211,38370,2
821,18735,15867,6
822,26048,33098,4
823,18455,15575,6
824,22945,24957,3
825,16780,12641,1
826,19259,17639,6
827,22937,24948,2
828,16274,11527,0
829,18931,16074,6
830,20125,18599,6
831,17342,13789,5
832,21074,20336,2
833,17232,13387,5
834,27299,35315,2
835,18600,15729,6
836,22542,23616,3
837,18843,15984,0
838,20092,18566,5
839,25918,32866,5
840,26234,33324,4
841,16606,12312,3
842,26205,33353,4
843,19138,16380,5
844,16146,28308,1
845,26507,33565,3
846,17322,13756,2
847,15931,10831,2
848,16324,11590,5
849,225,263,5
850,26082,33064,2
851,20790,19839,4
852,25855,32956,4
853,24752,29032,5
854,14743,8205,4
855,26406,33618,4
856,25209,30388,6
857,17409,13867,6
858,19249,16842,6
859,16019,11078,6
860,28619,40194,5
861,21072,20396,1
862,28303,38771,2
863,429,519,6
864,22651,24038,3
865,12137,14431,2
866,19232,16766,6
867,26691,33862,3
868,19578,17982,6
869,24001,26831,6
870,27780,39678,3
871,19376,17758,6
872,23481,25906,4
873,17646,14216,6
874,21765,21209,0
875,20637,19613,3
876,17698,14303,0
877,18237,15344,0
878,23211,25383,4
879,18390,15506,4
880,104,14837,1
881,20467,17555,1
882,17720,14324,6
883,23028,25069,2
884,16935,12856,3
885,615,913,4
886,21576,20981,2
887,17062,13009,4
888,23931,26730,5
889,18909,16050,6
890,18194,14944,6
891,16953,12873,3
892,24058,26929,5
893,20337,16566,4
894,26215,33343,3
895,20251,18732,6
896,24013,26843,6
897,25438,31480,2
898,24975,29662,0
899,19863,18315,6
900,19250,17636,5
901,17808,14410,5
902,20075,18549,5
903,16286,11558,0
904,19756,18229,0
905,1177,10686,0
906,15089,9241,5
907,17449,13916,5
908,19382,17764,1
909,23933,26734,3
910,26362,33663,4
911,23537,25986,1
912,18487,15608,6
913,17765,14365,1
914,1152,10719,3
915,26685,33711,4
916,27256,35148,4
917,26265,33293,4
918,25176,30245,2
919,20483,18013,2
920,1150,1888,3
921,23442,25783,3
922,26307,33250,4
923,18777,15914,6
924,26990,34198,4
925,26298,33260,4
926,22693,24180,3
927,19487,17890,6
928,14992,8930,0
929,21900,21818,2
930,28611,40186,3
931,27385,35415,4
932,20080,18554,6
933,21635,21066,2
934,18454,15574,6
935,22308,32085,2
936,22233,22844,2
937,17307,13553,3
938,24494,28100,0
939,21004,20290,2
940,22054,22300,4
941,370,447,1
942,18193,14943,6
943,26383,33641,4
944,19325,17706,2
945,1171,10685,4
946,19063,15287,5
947,26409,33615,4
948,16027,11121,1
949,18133,18736,6
950,24662,28774,5
951,28788,40680,2
952,24884,29438,2
953,19827,18279,0
954,16978,21012,4
955,770,1238,5
956,18727,15859,0
957,28546,40068,1
958,19953,18406,0
959,27146,34711,4
960,17518,13998,3
961,23996,26826,6
962,23516,25965,1
963,23159,25282,1
964,24222,27333,4
965,19396,17778,6
966,18435,15555,0
967,26219,33339,4
968,23949,26764,6
969,22671,24152,4
970,22923,24934,2
971,18236,15343,0
972,24292,27508,4
973,23640,26331,3
974,17499,13965,3
975,26794,34064,3
976,19775,18249,6
977,26827,34008,4
978,18898,16039,6
979,18131,16650,0
980,20066,18540,6
981,30,35,4
982,11457,1930,2
983,19896,18348,0
984,27164,36562,0
985,20687,19661,1
986,21217,20478,4
987,23359,25657,2
988,23092,25173,3
989,26389,33635,4
990,24797,29208,6
991,18949,16092,6
992,23542,25991,1
993,18442,15562,0
994,21266,20524,4
995,26111,33035,4
996,20283,16440,3
997,24522,28435,4
998,24003,26833,6
999,26091,33055,3
1000,27700,36135,4
1001,23521,25970,1
1002,25844,32967,0
1003,28219,38398,3
1004,21221,20481,3
1005,21411,20712,2
1006,21551,20934,3
1007,24469,28045,2
1008,22931,24942,2
1009,18311,15417,6
1010,18751,15883,6
1011,28345,39146,3
1012,22927,24938,2
1013,18262,15371,6
1014,16851,12778,2
1015,15922,10820,6
1016,18778,15915,6
1017,21853,21720,1
1018,26590,33894,1
1019,15948,10853,0
1020,28265,38685,3
1021,1167,1841,0
1022,27059,34261,0
1023,17820,14451,1
1024,19905,18357,6
1025,22574,23951,1
1026,16318,11584,6
1027,26783,33986,4
1028,28777,40657,3
1029,22984,24995,2
1030,140,152,3
1031,24069,26944,2
1032,19429,17838,0
1033,15180,9448,4
1034,26313,33244,4
1035,23227,25420,3
1036,27189,35115,0
1037,24081,38545,3
1038,19155,16397,6
1039,18364,15475,6
1040,20551,19442,0
1041,27314,35337,2
1042,25430,31436,2
1043,16170,11342,5
1044,18038,15889,6
1045,18003,14734,6
1046,17916,14624,0
1047,21402,20699,5
1048,23463,25831,2
1049,18541,15664,0
1050,28748,40632,4
1051,24182,27222,2
1052,17021,13354,2
1053,25518,31702,3
1054,20827,19883,1
1055,23431,25770,3
1056,19240,17628,0
1057,15863,10762,3
1058,27015,34173,2
1059,27749,39669,5
1060,19664,18137,6
1061,24863,29407,5
1062,592,880,0
1063,19651,18124,5
1064,19130,16371,6
1065,18476,15597,6
1066,22275,22974,5
1067,25449,31530,2
1068,26167,33391,4
1069,20212,18693,6
1070,27118,34348,3
1071,25495,31634,3
1072,16552,12211,1
1073,24973,29659,4
1074,20162,18644,6
1075,20776,19818,1
1076,22549,23644,0
1077,26273,33285,3
1078,21290,20551,3
1079,18531,15654,6
1080,18253,15360,6
1081,20293,16460,2
1082,21520,20831,0
1083,16003,11054,6
1084,13667,6014,1
1085,25421,31383,4
1086,22250,22896,3
1087,17493,14080,0
1088,27065,34271,1
1089,17684,14287,5
1090,21634,21064,4
1091,26294,33264,4
1092,18984,16131,0
1093,23913,26703,4
1094,23160,25283,1
1095,20045,18517,0
1096,351,429,1
1097,17823,14458,4
1098,26327,33657,4
1099,20783,19831,5
1100,19660,18133,6
1101,18272,15383,6
1102,18565,15693,6
1103,26309,33248,4
1104,18000,14731,0
1105,20190,18671,6
1106,24125,27080,0
1107,23591,26054,4
1108,18325,15434,6
1109,25798,32723,6
1110,18135,18737,6
1111,25136,30135,2
1112,24666,28778,5
1113,21512,20820,1
1114,17455,13922,5
1115,19008,16156,0
1116,28277,38707,3
1117,24808,29247,3
1118,23557,26006,1
1119,28178,38069,1
1120,17548,14049,4
1121,18242,15349,6
1122,19566,17969,6
1123,18540,15663,6
1124,19541,17944,5
1125,25824,32888,4
1126,22082,22368,2
1127,19037,16195,6
1128,19538,17941,5
1129,22323,32102,4
1130,17083,13055,5
1131,17259,13426,1
1132,16726,12526,4
1133,21577,20982,5
1134,22929,24940,3
1135,23581,26041,1
1136,14648,7961,4
1137,23999,26829,6
1138,19796,18270,6
1139,23818,26526,2
1140,23534,25983,1
1141,26510,33562,3
1142,17987,14718,6
1143,21578,20983,2
1144,22427,23289,3
1145,22477,23408,3
1146,18007,14738,6
1147,17804,14400,0
1148,27306,35324,2
1149,26324,33233,4
1150,26376,33648,4
1151,28247,38630,1
1152,24849,29392,5
1153,19721,18194,6
1154,20567,19488,5
1155,16895,12818,4
1156,18741,15873,0
1157,27022,34115,2
1158,21297,20557,3
1159,22236,22854,2
1160,19291,17671,0
1161,17386,13838,0
1162,20547,19384,1
1163,25028,29901,2
1164,25894,32917,3
1165,27599,39815,5
1166,21149,20405,6
1167,19902,18354,0
1168,17017,13350,3
1169,14944,8811,0
1170,27040,34151,1
1171,23936,26740,5
1172,31,36,1
1173,21387,20680,2
1174,21658,21098,1
1175,11576,2125,4
1176,18943,16086,6
1177,25130,30119,5
1178,28278,38712,5
1179,207,241,5
1180,18055,16126,6
1181,23909,26699,4
1182,23049,25101,2
1183,24282,27494,2
1184,20083,18557,5
1185,17801,14397,0
1186,26601,33883,5
1187,17702,14307,6
1188,17542,14043,2
1189,17436,13903,0
1190,17304,13547,1
1191,24456,27829,1
1192,21592,21005,2
1193,27117,34344,2
1194,19972,18424,5
1195,19289,17669,6
1196,16532,12191,2
1197,22600,23977,4
1198,28167,37971,0
1199,21660,21100,1
1200,20060,18534,6
1201,22555,23668,0
1202,27236,35074,0
1203,22707,24227,2
1204,25968,33182,3
1205,24969,29655,4
1206,23834,26559,2
1207,24313,27578,5
1208,27120,34352,1
1209,26464,33608,4
1210,20054,18528,6
1211,19086,15262,6
1212,28352,39202,4
1213,19192,16683,6
1214,20521,19125,2
1215,19709,18182,6
1216,20529,19164,2
1217,24487,28085,2
1218,19867,18319,6
1219,19610,18081,0
1220,16581,12270,3
1221,21352,20619,3
1222,22734,24446,4
1223,26069,33077,3
1224,24217,27308,0
1225,26270,33288,3
1226,23678,26193,1
1227,26100,33046,2
1228,16543,12202,1
1229,27102,34579,1
1230,19754,18227,6
1231,16080,11197,0
1232,19163,16652,6
1233,25493,31626,4
1234,23184,25329,1
1235,20056,18530,0
1236,22501,23467,5
1237,22911,24922,2
1238,24180,27216,2
1239,21355,20621,2
1240,16820,33447,4
1241,18829,15970,6
1242,17536,14030,5
1243,20287,16449,1
1244,18039,16178,5
1245,26697,33856,1
1246,23179,25318,5
1247,24458,27833,5
1248,92,14808,1
1249,18707,15838,6
1250,12254,11111,2
1251,27053,34253,4
1252,20640,19698,3
1253,19270,17650,6
1254,17094,13073,2
1255,24462,27842,5
1256,24939,29606,1
1257,20163,18645,0
1258,18582,15711,6
1259,23209,25380,2
1260,24560,28402,2
1261,27145,34701,3
1262,16007,11060,6
1263,16321,11587,5
1264,22829,24809,3
1265,25957,33195,4
1266,19589,18061,0
1267,21211,20473,4
1268,19133,16374,0
1269,17255,13422,1
1270,26374,33650,4
1271,18261,15370,0
1272,20009,18481,6
1273,20721,19700,0
1274,403,479,3
1275,18317,15425,0
1276,28265,38687,5
1277,24026,26867,5
1278,21421,20725,5
1279,23960,26782,2
1280,26478,33594,4
1281,18936,16079,5
1282,24413,27771,0
1283,20465,17828,2
1284,24457,27831,1
1285,24768,29093,1
1286,479,619,1
1287,156,169,1
1288,24124,27079,1
1289,26012,33134,3
1290,22800,24777,4
1291,25848,32996,3
1292,26088,33058,4
1293,20338,16568,5
1294,23457,25812,5
1295,21249,20506,3
1296,22964,24976,2
1297,18509,15632,6
1298,23105,25192,1
1299,26103,33043,2
1300,17905,14613,0
1301,20837,19898,2
1302,19518,17921,6
1303,25018,29749,1
1304,17239,13393,5
1305,18554,15680,6
1306,1140,10695,0
1307,12198,11103,5
1308,22872,24879,4
1309,22519,23518,4
1310,18180,14931,6
1311,19648,18121,6
1312,28284,38720,2
1313,13439,5500,1
1314,22827,24806,1
1315,26282,33276,3
1316,17739,14342,5
1317,20839,19914,0
1318,19704,18177,0
1319,18192,14942,0
1320,16692,13053,6
1321,18725,15857,6
1322,28301,38769,4
1323,27074,34285,1
1324,26276,33282,3
1325,17148,13213,4
1326,20662,19735,1
1327,18538,15661,6
1328,23189,25338,4
1329,26863,33967,4
1330,27694,36150,2
1331,21225,20487,3
1332,15153,9378,1
1333,20161,18643,2
1334,28113,37303,2
1335,23998,26828,6
1336,21298,20561,4
1337,23039,25082,2
1338,19771,18245,0
1339,19467,17871,6
1340,18995,16143,6
1341,18302,15408,6
1342,18410,15529,6
1343,26314,33243,4
1344,19411,17793,6
1345,27698,36146,2
1346,559,807,5
1347,24840,29378,5
1348,17018,13351,3
1349,960,1857,2
1350,19346,17728,6
1351,20086,18560,6
1352,24265,27470,2
1353,21272,20534,4
1354,18465,15586,6
1355,16891,12813,3
1356,19581,18053,6
1357,23307,25562,4
1358,24067,26942,2
1359,21367,20634,3
1360,22290,23103,4
1361,27099,34575,1
1362,21521,20832,0
1363,33,38,1
1364,21906,21828,3
1365,21495,20785,6
1366,22617,23994,3
1367,26821,34015,4
